enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2021_13,slope8,1980,1,62,2.01E-05,-10.19354421,1.90E-05,2.04E-05,52.00000274,0.413116248,,,-10.11722101,0.001424132,0.0001,52,2,159,76.5483871,-10.1935044,-8.804325111,-9.9889296,3.74E-05,3.74E-05,7.50E-05,3.75E-05,2,5,154,159,2021-15,2024-16,FALSE,6.29928593,455,25,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_13,linear,1980,2,68,2.23E-05,-10.52711415,,,,0.492999997,linear_fit_t_mean=79.500000,,,,,,40,158,100.5735294,-10.52846295,-8.918355722,-10.24519348,2.68E-05,2.68E-05,8.05E-05,2.68E-05,40,41,156,158,2022-01,2024-15,,,,,,,,,
2021_13,slope7_success,1980,2,86,2.23E-05,-10.34425235,0.001803734,0.001803763,0.001,0.392091272,,,-10.2979936,2.67E-05,0.001,28.33333333,0,85,42.5,-10.52907833,-8.918355722,-10.26759242,2.67E-05,2.67E-05,8.05E-05,2.68E-05,0,1,84,85,2021-13,2024-15,,,,,,,,,
2021_13,slope7_lm,1980,2,86,2.23E-05,-10.44949066,0.009323814,-3.772486007,21347.35407,0.389047033,,,-10.2979936,2.67E-05,0.001,28.33333333,0,85,42.5,-10.52907833,-8.918355722,-10.26759242,2.67E-05,2.67E-05,8.05E-05,2.68E-05,0,1,84,85,2021-13,2024-15,,,,,,,,,
2021_13,slope8,1980,2,79,2.23E-05,-10.52887113,3.76E-06,2.60E-05,47.66681515,0.480431519,,,-10.32007001,-0.002124375,0.001731132,47.66666667,0,158,83.37209302,-10.52907833,-8.918355722,-10.26759242,2.67E-05,2.67E-05,8.05E-05,2.68E-05,0,1,156,158,2021-13,2024-15,FALSE,10.4854628,540,30,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_13,linear,1990,0,120,9.92E-06,-11.54560423,,,,0.327168506,linear_fit_t_mean=79.500000,,,,,,40,159,99.5,-12.46242658,-11.01473923,-11.63247968,1.06E-05,7.74E-06,5.81E-06,6.78E-06,40,41,158,159,2022-01,2024-16,,,,,,,,,
2021_13,slope7_success,1990,0,160,9.92E-06,-10.85337146,-9.360996163,0.001312383,0.099192671,0.322307612,,,-11.73972881,-1.049815355,1.12689699,53,0,159,79.5,-12.75026728,-10.8533146,-11.67190493,1.93E-05,6.77E-06,5.81E-06,6.78E-06,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope7_lm,1990,0,160,9.92E-06,-11.9510265,0.008388138,-7.021375319,76592.42443,0.318573747,,,-11.73972881,-1.049815355,1.12689699,53,0,159,79.5,-12.75026728,-10.8533146,-11.67190493,1.93E-05,6.77E-06,5.81E-06,6.78E-06,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope8,1990,0,160,9.92E-06,-11.78821291,0.002074537,0.002074537,51.99999473,0.336965206,,,-11.84818789,0.001096069,0.0001,52,0,159,79.5,-12.75026728,-10.8533146,-11.67190493,1.93E-05,6.77E-06,5.81E-06,6.78E-06,0,1,158,159,2021-13,2024-16,TRUE,20.8913139,435,20,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_13,linear,1990,1,32,1.33E-05,-9.722610978,,,,0.12247709,linear_fit_t_mean=79.500000,,,,,,42,159,92.78125,-9.723642925,-9.030196441,-9.701001366,5.99E-05,5.99E-05,6.00E-05,6.00E-05,42,43,158,159,2022-03,2024-16,,,,,,,,,
2021_13,slope7_success,1990,1,38,1.33E-05,-9.594966128,-0.007783827,0.96895807,4285.289751,0.149047753,,,-9.724001969,5.98E-05,0.001,12.33333333,0,37,18.5,-9.724061799,-9.030196441,-9.686373429,5.98E-05,5.98E-05,6.00E-05,6.00E-05,0,1,36,37,2021-20,2024-16,,,,,,,,,
2021_13,slope7_lm,1990,1,38,1.33E-05,-9.594984305,-0.007779935,1.259411152,5568.08073,0.149047541,,,-9.724001969,5.98E-05,0.001,12.33333333,0,37,18.5,-9.724061799,-9.030196441,-9.686373429,5.98E-05,5.98E-05,6.00E-05,6.00E-05,0,1,36,37,2021-20,2024-16,,,,,,,,,
2021_13,slope8,1990,1,38,1.33E-05,-9.723995574,1.45E-05,1.45E-05,50.66666976,0.158990262,,,-9.683943911,-0.000808099,0.0001,50.66666667,7,159,81.21052632,-9.724061799,-9.030196441,-9.686373429,5.98E-05,5.98E-05,6.00E-05,6.00E-05,7,9,158,159,2021-20,2024-16,TRUE,0.694647631,445,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_13,linear,1990,2,45,1.98E-05,-10.0660604,,,,0.309796662,linear_fit_t_mean=79.500000,,,,,,41,159,101,-10.0671783,-9.371821262,-9.927433935,4.25E-05,4.25E-05,8.51E-05,4.25E-05,41,43,158,159,2022-02,2024-16,,,,,,,,,
2021_13,slope7_success,1990,2,57,1.98E-05,-10.00780691,0.002251797,0.002251797,1764.167915,0.261140379,,,-10.06768757,4.24E-05,0.001,18.66666667,0,56,28,-10.06773,-9.371821262,-9.944756614,4.24E-05,4.24E-05,8.51E-05,4.25E-05,0,1,55,56,2021-16,2024-16,,,,,,,,,
2021_13,slope7_lm_invalid_params,1990,2,57,1.98E-05,-10.03279839,0.004975424,0.559810425,-5720.816044,,invalid parameters from LM slope7 fit,,-10.06768757,4.24E-05,0.001,18.66666667,0,56,28,-10.06773,-9.371821262,-9.944756614,4.24E-05,4.24E-05,8.51E-05,4.25E-05,0,1,55,56,2021-16,2024-16,,,,,,,,,
2021_13,slope8,1990,2,54,1.98E-05,-10.06786791,1.37E-05,2.07E-05,46.99998496,0.298283547,,,-10.1905355,0.000767563,0.0001,47,3,159,85.03508772,-10.06773,-9.371821262,-9.944756614,4.24E-05,4.24E-05,8.51E-05,4.25E-05,3,11,158,159,2021-16,2024-16,TRUE,3.46704987,330,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_13,linear,2000,0,120,4.23E-06,-12.22153425,,,,0.512687142,linear_fit_t_mean=79.500000,,,,,,40,159,99.5,-13.83123429,-11.26624063,-12.32557801,1.97E-06,6.89E-06,3.94E-06,4.92E-06,40,41,158,159,2022-01,2024-16,,,,,,,,,
2021_13,slope7_success,2000,0,159,4.23E-06,-12.63791492,0.002638255,0.002638255,0.995738845,0.564688909,,,-13.60036995,9.84E-07,0.25541626,52.66666667,0,158,79,-13.83142032,-11.26624063,-12.42949303,9.84E-07,9.84E-07,3.94E-06,4.92E-06,0,1,157,158,2021-13,2024-16,,,,,,,,,
2021_13,slope7_lm,2000,0,159,4.23E-06,-13.53538149,0.080713643,-0.002090753,17.28355644,0.523192398,,,-13.60036995,9.84E-07,0.25541626,52.66666667,0,158,79,-13.83142032,-11.26624063,-12.42949303,9.84E-07,9.84E-07,3.94E-06,4.92E-06,0,1,157,158,2021-13,2024-16,,,,,,,,,
2021_13,slope8,2000,0,159,4.23E-06,-12.49091325,0.001834108,0.001834108,51.9998579,0.572172126,,,-13.17992936,0.002648071,0.0001,52,0,159,79.95597484,-13.83142032,-11.26624063,-12.42949303,9.84E-07,9.84E-07,3.94E-06,4.92E-06,0,1,158,159,2021-13,2024-16,TRUE,35.2111786,270,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_13,linear,2000,1,5,3.34E-05,-7.908359574,,,,0.000374085,linear_fit_t_mean=79.500000,,,,,,45,89,67.8,-7.909122172,-7.907651583,-7.908387013,0.000367377,0.000367512,0.000367782,0.000367918,45,55,77,89,2022-06,2022-50,,,,,,,,,
2021_13,slope7_success,2000,1,9,3.34E-05,-7.491631594,-0.120931236,28.99486595,1751.025136,0.311111099,,,-7.544263994,1.09971269,0.001,2.666666667,0,8,4,-7.911324008,-6.811611317,-7.78713517,0.000366569,0.001100918,0.000367782,0.000367918,0,1,7,8,2021-30,2022-50,,,,,,,,,
2021_13,slope7_lm,2000,1,9,3.34E-05,-7.491637182,-0.120920138,36.90182471,2227.579778,0.311109983,,,-7.544263994,1.09971269,0.001,2.666666667,0,8,4,-7.911324008,-6.811611317,-7.78713517,0.000366569,0.001100918,0.000367782,0.000367918,0,1,7,8,2021-30,2022-50,,,,,,,,,
2021_13,slope8,2000,1,9,3.34E-05,-7.887200568,-0.001300419,0.000169143,23.99955541,0.364068032,,,-8.118729476,-0.004841273,0.0001,24,17,89,47.11111111,-7.911324008,-6.811611317,-7.78713517,0.000366569,0.001100918,0.000367782,0.000367918,17,20,77,89,2021-30,2022-50,TRUE,0.556187581,575,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_13,linear,2000,2,9,5.50E-05,-7.676513857,,,,0.00196933,linear_fit_t_mean=79.500000,,,,,,83,158,115.5555556,-7.678326339,-7.674617479,-7.676472912,0.000462749,0.000462963,0.000464253,0.000464468,83,91,129,158,2022-44,2024-15,,,,,,,,,
2021_13,slope7_success,2000,2,10,5.50E-05,-7.67878898,-0.00052846,0.000463607,0.00198372,5.96E-07,,,-7.678326267,0.000462642,0.001,3,0,9,4.5,-7.67878898,-7.674617479,-7.676704519,0.000462535,0.000462749,0.000464253,0.000464468,0,1,8,9,2021-26,2024-15,,,,,,,,,
2021_13,slope7_lm,2000,2,10,5.50E-05,-7.678788971,0.000462518,0.00048745,111.483739,6.23E-09,,,-7.678326267,0.000462642,0.001,3,0,9,4.5,-7.67878898,-7.674617479,-7.676704519,0.000462535,0.000462749,0.000464253,0.000464468,0,1,8,9,2021-26,2024-15,,,,,,,,,
2021_13,slope8,2000,2,9,5.50E-05,-7.683284683,3.94E-05,6.62E-05,24.98047708,0.000477404,,,-7.684898293,5.24E-05,0.0001,25,13,158,105.3,-7.67878898,-7.674617479,-7.676704519,0.000462535,0.000462749,0.000464253,0.000464468,13,83,129,158,2021-26,2024-15,FALSE,0.001598619,630,19,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_13,linear,-2,0,120,-0.001836623,-8.801082896,,,,0.111694081,linear_fit_t_mean=79.500000,,,,,,40,159,99.5,-9.004787414,-8.46572581,-8.793924787,0.000197815,0.00019527,0.000129013,0.000125845,40,41,158,159,2022-01,2024-16,,,,,,,,,
2021_13,slope7_success,-2,0,160,-0.001836623,-7.966641236,-0.25634223,-0.001570382,2.623056842,0.131616307,,,-8.156936818,-0.153730615,0.116764761,53,0,159,79.5,-9.004787414,-8.010834725,-8.746591012,0.000331848,0.00028456,0.000129013,0.000125845,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope7_lm,-2,0,160,-0.001836623,-7.966650247,-0.256323246,-0.001570363,2.623224543,0.131616307,,,-8.156936818,-0.153730615,0.116764761,53,0,159,79.5,-9.004787414,-8.010834725,-8.746591012,0.000331848,0.00028456,0.000129013,0.000125845,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope8,-2,0,160,-0.001836623,-8.63966294,-0.00164861,-0.00164861,52.00012272,0.151054555,,,-8.612546945,0.000379704,0.001633517,52,0,159,79.5,-9.004787414,-8.010834725,-8.746591012,0.000331848,0.00028456,0.000129013,0.000125845,0,1,158,159,2021-13,2024-16,TRUE,8.839549165,615,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_13,linear,-2,1,120,0.000774792,-7.607215695,,,,0.121079411,linear_fit_t_mean=79.500000,,,,,,40,159,99.5,-7.95243707,-7.210909637,-7.596767691,0.000453497,0.000500369,0.000416205,0.000450153,40,41,158,159,2022-01,2024-16,,,,,,,,,
2021_13,slope7_success,-2,1,160,0.000774792,-7.52597719,-0.293756494,0.001710303,0.843399329,0.136493156,,,-7.652492946,-0.106618985,0.035001896,53,0,159,79.5,-8.130274178,-7.210909637,-7.636961917,0.000533192,0.00047927,0.000416205,0.000450153,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope7_lm,-2,1,160,0.000774792,-7.895640998,0.008145501,-0.001172893,57.03735186,0.130226307,,,-7.652492946,-0.106618985,0.035001896,53,0,159,79.5,-8.130274178,-7.210909637,-7.636961917,0.000533192,0.00047927,0.000416205,0.000450153,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope8,-2,1,160,0.000774792,-7.788504049,0.001784022,0.001784022,51.99997425,0.138511495,,,-7.887264793,0.001627186,0.0001,52,0,159,79.5,-8.130274178,-7.210909637,-7.636961917,0.000533192,0.00047927,0.000416205,0.000450153,0,1,158,159,2021-13,2024-16,FALSE,8.694459043,450,10,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_13,linear,-2,2,120,-0.00022355,-6.942384337,,,,0.112230519,linear_fit_t_mean=79.500000,,,,,,40,159,99.5,-7.205262687,-6.519992342,-6.940004373,0.000924879,0.000932685,0.000897533,0.000950316,40,41,158,159,2022-01,2024-16,,,,,,,,,
2021_13,slope7_success,-2,2,160,-0.00022355,-7.073897898,0.0012253,0.001225323,0.554218921,0.13990565,,,-7.354207084,-0.108704729,0.113743478,53,0,159,79.5,-7.397293113,-6.519992342,-6.976484176,0.00069035,0.000619241,0.000897533,0.000950316,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope7_lm,-2,2,160,-0.00022355,-7.420442025,0.030304231,-0.000690498,18.22868753,0.112152397,,,-7.354207084,-0.108704729,0.113743478,53,0,159,79.5,-7.397293113,-6.519992342,-6.976484176,0.00069035,0.000619241,0.000897533,0.000950316,0,1,158,159,2021-13,2024-16,,,,,,,,,
2021_13,slope8,-2,2,145,-0.00022355,-6.971581493,0.000215831,0.000215831,47.9999819,0.12269525,,,-7.08324947,0.003097547,0.0001,48,0,159,79.5,-7.397293113,-6.519992342,-6.976484176,0.00069035,0.000619241,0.000897533,0.000950316,0,1,158,159,2021-13,2024-16,TRUE,6.928229987,225,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1920,0,120,-0.00392166,-4.991803278,,,,0.223191821,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-5.906599008,-4.509849923,-5.019452734,0.008042348,0.007548043,0.003700966,0.002721427,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1920,0,153,-0.00392166,-4.81238018,-0.002446433,-0.002446424,0.09119209,0.243550282,,,-5.087214151,-0.120278269,0.001,50.66666667,0,152,76,-5.906599008,-4.280947566,-4.998307174,0.006518592,0.005779864,0.003700966,0.002721427,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm_invalid_params,1920,0,153,-0.00392166,-4.969811359,0.00380479,1.757910745,-21371.11953,,invalid parameters from LM slope7 fit,,-5.087214151,-0.120278269,0.001,50.66666667,0,152,76,-5.906599008,-4.280947566,-4.998307174,0.006518592,0.005779864,0.003700966,0.002721427,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1920,0,153,-0.00392166,-4.881441222,-0.001569964,-0.001569964,50.66654108,0.246619912,,,-5.121249772,-0.002446472,0.0001,50.66666667,0,152,76,-5.906599008,-4.280947566,-4.998307174,0.006518592,0.005779864,0.003700966,0.002721427,0,1,151,152,2021-20,2024-16,FALSE,15.221577,550,18,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1920,1,120,-0.000995606,-5.079460188,,,,0.460560342,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-7.153051584,-4.482991912,-5.189225829,0.007643349,0.007055834,0.009102794,0.003916454,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1920,1,153,-0.000995606,-5.184392727,-0.001201746,0.001164083,62.79570427,0.423564678,,,-5.176933883,0.566967978,0.001,50.66666667,0,152,76,-7.153051584,-4.482991912,-5.188400761,0.004184107,0.007376219,0.009102794,0.003916454,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm,1920,1,153,-0.000995606,-5.184399868,-0.001201798,0.001163045,62.7355625,0.423564678,,,-5.176933883,0.566967978,0.001,50.66666667,0,152,76,-7.153051584,-4.482991912,-5.188400761,0.004184107,0.007376219,0.009102794,0.003916454,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1920,1,153,-0.000995606,-5.105081179,0.000148239,0.000148239,50.66656589,0.434229142,,,-5.218012475,0.001779205,0.001098966,50.66666667,0,152,76,-7.153051584,-4.482991912,-5.188400761,0.004184107,0.007376219,0.009102794,0.003916454,0,1,151,152,2021-20,2024-16,FALSE,24.29396972,465,16,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1920,2,120,0.001247849,-5.159449472,,,,0.173689954,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-5.58485537,-4.57815886,-5.146038348,0.004855782,0.006223845,0.005689751,0.005252726,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1920,2,153,0.001247849,-5.336632991,0.001925517,0.001925521,0.098736705,0.18089336,,,-5.550821679,-0.070258774,0.001,50.66666667,0,152,76,-5.76400761,-4.57815886,-5.190293157,0.004137529,0.003856809,0.005689751,0.005252726,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm_invalid_params,1920,2,153,0.001247849,-5.458372771,0.006761707,3.850028284,-60441.65901,,invalid parameters from LM slope7 fit,,-5.550821679,-0.070258774,0.001,50.66666667,0,152,76,-5.76400761,-4.57815886,-5.190293157,0.004137529,0.003856809,0.005689751,0.005252726,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1920,2,138,0.001247849,-5.189072513,-0.001808206,0.001869001,45.66670515,0.172217622,,,-5.180554212,-0.001010167,0.004419986,45.66666667,0,152,76,-5.76400761,-4.57815886,-5.190293157,0.004137529,0.003856809,0.005689751,0.005252726,0,1,151,152,2021-20,2024-16,TRUE,9.118422561,185,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1930,0,120,-0.002818213,-5.741332609,,,,0.187001518,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-6.145462345,-5.254810397,-5.733644789,0.004898834,0.00446167,0.003043282,0.002998382,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1930,0,153,-0.002818213,-5.557673436,-0.001935105,-0.001935105,908.2616893,0.203502956,,,-5.545357058,-0.117608633,0.177830164,50.66666667,0,152,76,-6.145462345,-5.022015902,-5.704741386,0.004363233,0.003879106,0.003043282,0.002998382,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm,1930,0,153,-0.002818213,-5.744822454,0.017375686,-0.00275471,13.65500048,0.199364144,,,-5.545357058,-0.117608633,0.177830164,50.66666667,0,152,76,-6.145462345,-5.022015902,-5.704741386,0.004363233,0.003879106,0.003043282,0.002998382,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1930,0,153,-0.002818213,-5.646996061,-0.001191691,-0.001191691,50.66663481,0.208731595,,,-5.733631596,-0.001935105,0.0001,50.66666667,0,152,76,-6.145462345,-5.022015902,-5.704741386,0.004363233,0.003879106,0.003043282,0.002998382,0,1,151,152,2021-20,2024-16,TRUE,12.48590609,410,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1930,1,120,0.001246368,-6.034400341,,,,0.213562023,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-6.836545571,-5.482181987,-6.037003194,0.001959853,0.001963702,0.002537469,0.001747558,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1930,1,153,0.001246368,-6.148750062,0.001191887,0.001191887,218.2349858,0.207472863,,,-6.296278858,0.001879078,0.001,50.66666667,0,152,76,-6.836545571,-5.482181987,-6.058166697,0.001877313,0.001880844,0.002537469,0.001747558,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm,1930,1,153,0.001246368,-6.350839814,0.025424595,0.000489685,11.08480518,0.203520968,,,-6.296278858,0.001879078,0.001,50.66666667,0,152,76,-6.836545571,-5.482181987,-6.058166697,0.001877313,0.001880844,0.002537469,0.001747558,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1930,1,153,0.001246368,-6.192622194,0.001599814,0.001599814,50.66664864,0.208650946,,,-6.255889907,0.001191886,0.0001,50.66666667,0,152,76,-6.836545571,-5.482181987,-6.058166697,0.001877313,0.001880844,0.002537469,0.001747558,0,1,151,152,2021-20,2024-16,TRUE,12.67109595,455,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1930,2,120,0.00158838,-6.178629356,,,,0.112718712,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-6.474031337,-5.773573662,-6.166326842,0.001715458,0.001807144,0.002164257,0.002184152,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1930,2,153,0.00158838,-6.421415991,0.002637182,0.002637184,0.001000003,0.135094517,,,-6.657750458,0.065498002,0.001,50.66666667,0,152,76,-6.744918369,-5.773573662,-6.220989985,0.001176845,0.001256506,0.002164257,0.002184152,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm_invalid_params,1930,2,153,0.00158838,-6.547721889,0.007652593,1.507540694,-22773.94067,,invalid parameters from LM slope7 fit,,-6.657750458,0.065498002,0.001,50.66666667,0,152,76,-6.744918369,-5.773573662,-6.220989985,0.001176845,0.001256506,0.002164257,0.002184152,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1930,2,138,0.00158838,-6.321120213,0.001556233,0.001556233,45.66668767,0.118884454,,,-6.317105844,0.00099349,0.003599346,45.66666667,0,152,76,-6.744918369,-5.773573662,-6.220989985,0.001176845,0.001256506,0.002164257,0.002184152,0,1,151,152,2021-20,2024-16,TRUE,6.164160127,340,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1940,0,120,-0.001958525,-6.784173376,,,,0.15823545,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-7.079417983,-6.330936284,-6.773493769,0.001727673,0.001641479,0.001063369,0.001007075,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1940,0,153,-0.001958525,-6.473135703,-0.004678088,0.795285386,28359.96007,0.183360014,,,-6.420868796,-0.083210204,0.123739103,50.66666667,0,152,76,-7.079417983,-6.044889913,-6.719841776,0.001754405,0.001614329,0.001063369,0.001007075,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm,1940,0,153,-0.001958525,-6.591372101,0.005101134,-0.002765156,11.24805065,0.184542203,,,-6.420868796,-0.083210204,0.123739103,50.66666667,0,152,76,-7.079417983,-6.044889913,-6.719841776,0.001754405,0.001614329,0.001063369,0.001007075,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1940,0,153,-0.001958525,-6.565515904,-0.003818593,-0.001116195,50.66660435,0.188567677,,,-6.596441969,0.002558712,0.001178325,50.66666667,0,152,76,-7.079417983,-6.044889913,-6.719841776,0.001754405,0.001614329,0.001063369,0.001007075,0,1,151,152,2021-20,2024-16,TRUE,10.93715402,460,20,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1940,1,120,0.001425909,-7.363721945,,,,0.128984998,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-7.656668833,-7.016658424,-7.358213134,0.00051761,0.000688725,0.000693639,0.00047288,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1940,1,153,0.001425909,-7.598089105,0.002484512,0.002484512,0.001,0.15445794,,,-7.908485989,0.227415316,0.001,50.66666667,0,152,76,-8.162600106,-7.016658424,-7.409266157,0.00028512,0.000357926,0.000693639,0.00047288,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm_invalid_params,1940,1,153,0.001425909,-7.720390148,0.007342427,2.752030182,-42985.00563,,invalid parameters from LM slope7 fit,,-7.908485989,0.227415316,0.001,50.66666667,0,152,76,-8.162600106,-7.016658424,-7.409266157,0.00028512,0.000357926,0.000693639,0.00047288,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1940,1,153,0.001425909,-7.599605084,0.00255366,0.00255366,50.66661206,0.154533376,,,-7.774778083,0.002484512,0.0001,50.66666667,0,152,76,-8.162600106,-7.016658424,-7.409266157,0.00028512,0.000357926,0.000693639,0.00047288,0,1,151,152,2021-20,2024-16,FALSE,9.135736287,345,6,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1940,2,120,0.001618683,-7.284593753,,,,0.122418478,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-7.585876219,-6.864219464,-7.286988595,0.000630524,0.000583645,0.000605734,0.000657397,33,34,151,152,2022-01,2024-16,,,,,,,,,
2021_20,slope7_success,1940,2,153,0.001618683,-7.543575626,0.002670501,0.002670507,0.041652958,0.153665903,,,-7.914038125,-0.115627141,0.047775573,50.66666667,0,152,76,-8.007975555,-6.864219464,-7.340617595,0.000373591,0.000332798,0.000605734,0.000657397,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope7_lm_invalid_params,1940,2,153,0.001618683,-7.673843094,0.007845418,4.239129712,-62187.26106,,invalid parameters from LM slope7 fit,,-7.914038125,-0.115627141,0.047775573,50.66666667,0,152,76,-8.007975555,-6.864219464,-7.340617595,0.000373591,0.000332798,0.000605734,0.000657397,0,1,151,152,2021-20,2024-16,,,,,,,,,
2021_20,slope8,1940,2,138,0.001618683,-7.368818997,-0.001125327,0.002295741,45.66662766,0.128514276,,,-7.374998926,-0.000215989,0.004397869,45.66666667,0,152,76,-8.007975555,-6.864219464,-7.340617595,0.000373591,0.000332798,0.000605734,0.000657397,0,1,151,152,2021-20,2024-16,TRUE,6.997475922,220,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_20,linear,1950,0,120,-0.001979328,-7.718642267,,,,0.134939516,linear_fit_t_mean=76.000000,,,,,,33,152,92.5,-8.066107409,-7.280733677,-7.727070041,0.00068868,0.000663033,0.000395866,0.000343752,33,34,151,152,2022-01,2024-16,,,,,,,,,
